blues,-2.48045540554737,0.372305115882816,-1.1502794842542,0.36559776344233,-0.369568588270706,0.0578310396956955,-0.151012550415459,-0.0263487197124977,-0.062907382463275,-0.147059155178465,0.105996349983762,-0.0948628271223662,0.0453558927666895,0.0242846343442766,-0.0695708270772098,0.0525245660802401,0.0448605947831713,0.0140929815551141,0.0222823466576721,-0.0505133704464569,-0.0165974333508062,-0.0042272615041272,-0.00798804148035601,0.0159259442414376,-0.025768967096195,0.0110817194801116,-0.00728518524077102,0.00842450230102096,0.0367336247087683,0.0226225489197168
blues,-1.74105891028165,0.230025388777714,-1.22398665162023,0.0413734247008078,-0.278674279970266,-0.238752010596217,-0.229585050234022,-0.107315958216152,0.0972249357617756,-0.221597132101648,0.0494560266615932,-0.0738837693383847,-0.12069267595618,-0.0796372356894173,-0.0705278232820414,0.074090987468358,0.029253013583288,-0.00598973935448612,-0.0210173279997694,-0.0819055466013062,-0.0709001327877817,-0.102615795471653,0.0424841617653584,0.0204491526963784,-0.0392152892311822,0.0172087697116821,-0.0181973859941634,-0.0013225612915202,0.0330590430863402,0.0517497991435717
blues,-2.81168866762152,0.0374503709528927,-0.786928867710131,0.339187917386647,-0.368750881093076,-0.336239494956006,-0.167086112187717,-0.0723697677123629,0.239792674288781,0.0777489347150754,0.0339798780146658,-0.133644666336616,-0.172368020399956,-0.124294881160346,-0.0217263177510263,-0.0261840021842011,0.0101207236573915,0.0533480971231083,0.0464243269331077,0.0652758750263491,0.0317967120711764,0.0280468159386219,0.0281692153901848,0.0122765940123714,0.0107907992292156,-0.0479025629234186,-0.0372799410564153,-0.00928745092062199,-0.010871940368714,0.0136370109611706
blues,-3.45527344464686,0.564026073055934,-1.07666203308511,0.611217323767217,-0.369517325919674,0.0235888226572266,-0.229432678067892,-0.0625621649883708,-0.0100645053174576,0.102171103104034,0.0119833970995692,-0.0870917457987243,-0.0327159125986318,-0.0703910573523541,0.0166861553407188,-0.072263766730283,-0.0128378452146045,0.0535962249339188,0.162219513947516,0.189068633318225,0.0761307996927084,0.0851001146129608,0.0358868538391004,-0.0365928185839854,-0.0566306151344838,-0.0316962734883231,-0.0492450257196445,-0.0233660733097259,0.0226604238188594,0.0042560323068488
blues,-3.47603223636244,0.693218831184349,-0.911442590120001,0.623209340635378,-0.455303422647606,0.0891204535463957,-0.101596033865075,0.0835488669364839,0.088367868880974,0.108101557639265,-0.0129953774821173,-0.0857419065013941,0.0210145997150781,-0.0484457428216285,-0.0383214921060391,-0.0814481879261438,0.0406603716627764,0.00572628308158734,0.0395174442737221,0.119586323546723,0.0536475145628425,0.0118412665644688,-0.0333848062723215,-0.0482671983410048,-0.0844214477553305,-0.0360820399431797,-0.0185736431132379,0.00430385642519885,0.0125237500338131,0.0181432391739222
blues,-2.95573762216002,0.194117632517345,-0.478155367182159,0.208743079208455,-0.064062977550984,-0.221709732571244,-0.209528750628521,-0.291172312353644,0.0550304505550546,0.0436008231677834,0.00737081821323456,-0.0647553681579466,-0.155485630760372,-0.164479852496699,-0.0610652910517537,-0.0117133539567752,0.0124722413505869,0.0607753094656856,0.012389688403163,0.0376742718312484,-0.00759030839964092,0.0357843071863333,0.023865391954069,-0.00491105680523912,-0.0204736363702695,-0.00462562360134955,0.00982143107016197,0.0202890333232807,0.0354221536461201,0.0180168022784487
blues,-2.88280444946999,0.110117577512303,-0.521643709338135,0.297004702265182,-0.0585825254394368,-0.232794314911129,-0.272541101591064,-0.327568819168733,0.0743999533732006,0.0955585394327749,0.0142692887829822,-0.0748704717863627,-0.130829006710829,-0.225280882166026,-0.0923026840692319,-0.000659844065204219,-0.0207583121100214,0.0363427896110031,0.0109082221508671,0.0640234363911817,0.0662572843212885,0.0648588992160143,0.0297600672453293,-0.0479809678907792,-0.0211117012253212,0.0125998196535639,0.00934538655235537,0.0145552294535557,0.0214566924900527,0.0328175302658405
blues,-2.83719381225308,0.0806933367081089,-0.447633141829855,0.210430963212115,-0.0158601986235199,-0.292657921435286,-0.325966848758248,-0.27603315278327,0.0837837939690232,0.0792863627195994,0.0347623275004988,-0.0639372201061843,-0.135322395210493,-0.169457131719616,-0.0913725871467355,0.00624780031191717,-0.00769200061916442,0.0205023258797903,0.0540833141809265,0.112461733207905,0.128002531864091,0.168481877603216,0.0475216205212838,-0.00729038833254096,-0.0350203017875098,-0.0214418029758832,-0.00806486294856372,-0.0173684068923554,-0.00195500874703876,-0.0221937384566279
blues,-2.86642525605682,0.00237039315412293,-0.48833086895681,0.343761564732132,-0.00331484904250289,-0.207286563959305,-0.301229335389409,-0.321431775697196,0.0598775270396807,0.049716968298418,0.0396407792662944,-0.113679259415742,-0.156858858604416,-0.193274748265551,-0.133538999053285,-0.0114200427533936,-0.0185189313600458,-0.00109258030454786,0.00303790717125184,0.120485442342519,0.103810942308696,0.11217955212595,0.0151962059607774,-0.0533366302374613,-0.0537915122239168,0.0105550480652649,0.0405469508307152,0.0218215906626078,0.0498807401486252,0.0227308373449884
blues,-2.95340281041591,0.101265535552377,-0.588358124117983,0.358909627077724,-0.119068669596872,-0.229172952980227,-0.288864590664447,-0.378814480167457,-0.000660499487068993,0.060527770036642,0.00491166429529375,-0.0931145582589042,-0.111356031711964,-0.259059416635559,-0.0927730530795339,0.0112242446619369,0.0129025529852301,0.0944654333499174,0.0273442448042915,0.0953805588159034,0.0723252033540917,0.0482191588229587,0.0321852709259711,-0.0596366770815731,-0.00408439045820948,0.0124620000726249,-0.007117192099154,0.00703626976863817,0.000814849709966474,0.0230951623764105
blues,-2.97014908563409,-0.0297848112037907,-0.403910776474327,0.134605830682064,-0.0544437704935025,-0.266652128110188,-0.210118215919236,-0.325543010664921,0.00955371773885794,0.0660410871312433,-0.0298131964398295,-0.0596311920976922,-0.1723688169019,-0.159499820291636,-0.0505579225846368,-0.0196323005648232,-0.0165708712680667,0.0105546155519824,0.0149474722766549,0.0655759429062844,0.0686223009819815,0.0319950283954969,0.0216463219206441,-0.0619205634969255,-0.0695936065021771,-0.0329743523858169,0.012839155670755,0.0402936032084645,0.023925500991235,0.0222656781415889
blues,-2.92453474648046,0.586236749986017,-0.879692163368873,0.795568362916218,-0.344434411402111,-0.0723576653316963,-0.397570073653145,-0.178168329521278,0.156642052058122,0.129124723337223,-0.0428704535967531,-0.26203318153903,-0.18043964713535,-0.0488504699608793,0.0296815304666867,-0.0144528401782663,-0.104748416596824,-0.0715078895440041,0.0294636155712933,0.108976043657257,0.161702752668771,0.0954001427065686,0.0158143383357793,-0.0566104950238295,-0.101928715182762,-0.0149307014969959,0.0160886907192747,0.0489882781117959,0.0268115462695796,-0.0861132882169449
blues,-2.0392563152853,0.350329791967792,-1.40674821029421,0.283561218581858,-0.220480918312225,-0.0785186326594087,-0.153858252358133,-0.20601949561595,0.0780222935074055,-0.139167260991904,0.0737593755641325,-0.0701496413565492,0.000604209823212692,-0.0498155850374812,-0.046507071929382,0.025951589981477,-0.0332797719522702,-0.00161951803138942,0.00496980941185184,-0.0424267495063708,0.0119087162120742,-0.00670102225932412,0.0602471342177495,-0.016570786210283,-0.0801803614114816,-0.0345962392990519,-0.0502688896537157,0.0166465340065457,0.0756281147984988,0.0441563457040801
blues,-2.88880637222697,0.517668641650237,-0.888968141520531,0.684801332599543,-0.372643702966839,-0.190732186457378,-0.477805131434374,-0.214129494139457,0.0109932129178884,0.0864157726737869,0.00415080186599733,-0.175715909544944,-0.222797424985255,-0.185816342766288,-0.0102510954190497,-0.0332397062162285,-0.00282067138031314,-0.0172101513561642,-0.0318537003909961,0.0933249795953308,0.141802434435435,0.117920870459299,0.0377553135352269,-0.0474869570316517,-0.0855506297273564,-0.029889285114788,0.0266785599708327,0.0372676853385971,0.0508516252779775,0.0220102972937519
blues,-2.26101320518869,0.15788836877529,-1.03053189915293,0.187032620041135,-0.46890277350446,-0.289992258119439,-0.268251277472528,-0.255266993662729,0.0218755314272867,-0.0333167235211268,0.01603892416185,-0.121519907831429,-0.106309886751687,-0.118248582961403,-0.0432212670471844,-0.0802760891477127,-0.0669780729162348,-0.0433316914546324,-0.00627672059356678,0.0566944470760877,0.0519343559297751,0.0520505498590054,0.0251342396329982,-0.0235070743785352,-0.00883855966650495,0.0134625487877471,0.0575435810464651,0.0401302073953864,0.000559228335919353,-0.00944428405746738
