genre,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31
blues,14.913179756632536,15.110578957327164,14.458971718043978,14.01526874534615,13.554778522374624,13.423367301774523,13.272255258184101,13.043854538353866,12.87780280571701,12.987661526507335,12.687617295255391,12.463161048209818,12.577442305984071,12.402130513404012,12.329728704178047,12.125570356789042,12.121431623193752,12.020865542626982,12.006951991905625,11.9303266314357,12.201252646578311,11.914625844779549,11.606442333320144,11.224098562705747,11.190465379759416,11.592533513324454,10.55969363693172,9.86862038241707,8.845895345009234,8.486798688966543,8.480924346931632,8.479217643768754
blues,14.597195913554188,14.35243977340763,13.735079519529714,13.287632204871029,12.443434032166818,12.325495110099958,12.022531704059627,11.838338240596983,11.555694838431995,11.958566711562144,11.409546527943503,11.330331291321343,11.383926352059925,11.334540725043702,11.242201204534483,11.108989059744774,11.414046639747097,11.694758337430152,12.188113208390604,11.994333344800943,12.168979512247706,11.97924461401982,11.58580245938223,11.483668151915253,11.246922152389184,11.322332982201953,10.442461911653053,9.2317542764974,7.985290222783588,6.804287093382305,6.59152161530306,6.603936940944644
blues,15.076670343803352,14.981404594744669,14.630489270192188,14.294860466923664,14.205922245695124,13.959975956491759,13.642617962649704,13.313549115317556,12.81255048976824,13.34107945372782,13.558511052498865,12.786206829569979,12.561859686402082,12.462403673064443,12.362701365935054,12.318923843205269,12.246534069673514,12.230078991567106,12.053356012138273,11.94801256139953,11.956418289559334,11.506461613669055,11.378398565835361,11.137063562591951,11.155481438735338,10.734130129277506,10.263886208292982,9.505662336951419,8.56806440120129,8.292630711501095,8.28545171960544,8.282515181526863
blues,14.913143328487692,14.498487703473373,13.52741245597138,12.968736636977013,12.993427996251016,12.5270597083171,12.271124555149079,12.090762031058246,11.697396841223616,11.84337885024913,12.022237167555586,11.886801741716733,11.619845318573276,11.675299859496716,11.47298794901394,11.525129086020563,11.40159862464956,11.484545653559646,11.516509351979979,11.545895318503879,11.561887325546328,11.284774486823508,11.205595091931825,11.112132279862259,10.991849883846584,10.668721078298036,9.832098008320445,8.991272014432841,7.929369487201017,7.347829974373337,7.3419968197896175,7.340526725417577
blues,13.739357252467059,14.382240169102058,14.190331398313413,14.320656134116582,13.784037403559559,14.098975893717531,12.915296424108192,13.085189741817606,12.495699655172855,13.053349910928063,12.906453029220208,12.807348505506113,12.498346598664677,12.529874293987346,12.566513934705316,12.661594982834925,12.32954276097797,12.201864630657935,11.906472139487605,11.743468914198537,11.43888016706525,11.19697348179879,10.98138300742438,10.873158499528769,10.617617763583922,9.927193879022981,9.370310705987915,8.250382522215329,7.3296857704759315,6.7465735321071145,6.737584353279682,6.7379505187786295
blues,13.850357324182495,13.699697929619711,13.548689445518566,12.734791358601198,12.596944861146396,12.551686492648175,12.199620980566648,12.076665521897732,11.863655681320566,11.759473507348668,11.66555142288544,11.749710520790327,11.709902332650412,11.6266402786881,11.2336548250936,11.236707462362528,11.119821068256458,10.900991440743406,10.914667753014376,11.053583542478945,10.919978617961341,10.741050522842928,10.405732019376735,10.235943381227427,9.882828036110341,9.451150369108351,9.066180819886046,8.254286508653127,6.942166969369469,6.199353240806012,6.013995789958249,5.995622750834867
blues,14.192708834941161,14.831976718250433,14.601906126035793,14.250026700443359,13.982974194495094,14.007019340142923,14.098450169405057,13.740831666282984,12.991802889242576,12.580906762523558,12.70653590380521,12.973656823367458,12.415318426847172,11.925779017913639,11.61380688393069,11.314283381586177,11.604210831234267,12.220249059398345,12.127600590220851,11.31560256610787,11.084383569325595,11.09970959742719,10.73030292573545,10.236521375225731,9.999378403536683,9.512762023228106,8.642252860619918,7.824459908348452,7.312564200413263,7.248579091551462,7.247536615701347,7.239124468766738
blues,14.657512699064313,14.979940340908962,15.363164227081652,14.85077475564739,13.925567451110673,13.399669037869723,13.64177903461522,13.747866858089129,13.36531941989845,13.665125265421201,13.28430515071836,13.374918261191876,12.390549218580038,11.828793824058327,12.108356906520802,12.486793415484016,12.750839687962586,12.405426875559586,12.194869609577065,11.691808977900486,11.678624899789602,11.707352891893574,11.587132906538978,11.142114415656161,11.100189710460084,10.28773633361006,9.471731898106569,8.433220831165716,7.2210673244666514,5.995148234805375,5.642044249658547,5.6317586580024335
blues,14.78591549863984,14.461843407407205,14.404838951961631,13.668816225120677,13.500820117130715,13.21254413735748,13.153811168747822,13.11495344966578,13.093980563635633,13.243711598844635,12.706330957623443,12.491860682135563,12.172793850143806,12.403236021025467,12.43772197631148,12.188452068339153,12.02699834943943,12.152831291557613,11.980842828225962,11.92991355346576,11.902734806103808,11.945670961370741,11.872816905429952,11.721213512742063,11.202229492701933,10.74502920739568,10.077349273659216,9.483089796523501,8.851129711487188,8.783527203352127,8.787329688955802,8.790779109375011
blues,13.655129346150815,14.696723049361317,13.828955300162779,14.170326466824408,12.609528381129655,12.216622116819766,12.329254396204636,12.362142240529828,12.529855960346648,12.633128281395999,13.378684156255856,12.406157657138623,11.701177526458473,11.936337732054414,12.239409473046132,12.033179970712562,11.631173648860642,11.715245711397248,12.037814492950126,11.77969937431658,11.520150377762768,11.292002038478007,10.490208731499843,9.87608387360329,9.536989312709808,9.204271441370969,8.596704562191507,7.667364224015758,6.881952343454187,6.610417880807299,6.607212253665418,6.602863893342879
blues,14.345419825879013,14.617283922783358,14.674356050393506,13.831492880054055,13.431657856872029,13.400392521539262,13.32754172466605,13.218391018047008,12.94152811190803,12.42546053566117,12.206607777764575,12.117297438615475,12.337294881484675,11.87305549673017,11.847646274551167,11.638146363525808,11.492890182006473,11.1294659663779,11.160885370609513,11.031194883237395,10.875109738332412,10.74544646792045,10.76614124125569,10.461352879840682,9.938201603683346,9.551810829055402,9.15544686031908,9.06034919367139,9.053217145225673,9.04665731517125,9.041291065971969,9.038733350536555
blues,14.183744030180518,13.37036775625959,12.885369072779001,12.386001805246517,12.091063575624723,11.652761815433351,11.69347844574118,11.117090980225882,11.087228837722014,11.149176998476579,11.35189865698268,11.100867285231258,11.01646768624059,11.364140654758092,10.879626578231631,10.96974537427864,10.987633033565738,11.07237477213037,10.8445252174931,10.887796693804413,10.881139722274295,10.901505712044711,10.781739552569142,10.589656031907266,10.104148679072994,9.741110653774516,8.945911777800086,8.378126524958407,7.818070593047063,7.785262596532061,7.785179751567215,7.784122667908255
blues,14.496305841200035,14.10766249013647,12.986896719680862,13.77286724735455,13.164170751433787,12.797809835089227,12.071059733425791,12.687730017022934,12.34283100946479,12.191562755368134,12.792182040778693,12.445301849298684,11.56884738485214,11.303935382073655,11.162505290340865,11.289054450977103,10.909980630553054,10.223939172412969,10.143761790140838,9.919800946098224,9.703859216173797,9.614976061872316,9.601076529233374,9.411678643194804,9.15984382829884,8.628527550046678,8.215047395261635,7.758960418457087,7.634465450222973,7.623776419623039,7.616019263060271,7.612413930953966
blues,14.475440188625244,14.271752567861235,13.215500668498462,13.041927809017338,12.637989356775961,12.259539815463736,11.760327279359752,12.535428935350572,12.703024685733002,12.613494608053655,12.38395463369473,11.087929193574206,10.830167475337088,10.687889947760556,10.74090574935,10.715310209249186,10.577009287997923,10.564756484958526,10.467742965386815,10.493978140352631,10.45666786353491,10.432866850390592,10.403004578955612,10.337038781242297,10.095365201058847,9.687913297771257,9.368713514568356,9.243042367537115,9.249373711651568,9.22900906110516,9.225017032734375,9.221768301943348
blues,13.792439635857543,14.067501510868393,12.856346746835575,13.27205791267917,13.737478049242466,12.85604829955324,11.82320989242214,12.06920214233817,11.89148471492899,12.671498967763766,11.794025645321552,12.124364115878139,10.862752722148283,10.688277751341545,10.808409999137695,10.839616844345466,10.91525351039368,10.235068720106236,9.65239885653784,9.508350577141103,9.340862119956512,9.288635352339545,9.24149148583109,9.151322072723556,8.92520121997332,8.409841875162133,7.95485722239499,7.527467287794048,7.378229839833275,7.375909849245113,7.3660864912208925,7.363393591465402
blues,14.03422500567699,13.966734694946588,13.814414828381427,13.749917106405267,14.025446287277942,12.794047537031794,12.417138603038127,12.83349324493784,13.075639207249003,13.147723121139054,12.750097424379039,12.653267640329139,12.387947426267012,11.903401765773326,11.263892856940473,11.248880789299172,11.276074245366623,11.033438755747312,10.863328607813088,10.723010087870945,10.74104911645026,10.604421399516154,10.208802382264897,10.154488313687146,9.981026823498249,9.243173894928486,8.64855833073146,8.122931206612616,7.9188251170544595,7.905316037941079,7.902455001810474,7.898581602654777
blues,13.82133466660578,14.01704096730583,12.899236182138548,12.940774274659889,13.005746109793199,11.865134148467252,11.441698598179467,11.773472066385416,11.94249929512506,12.296629663951107,11.681510965254313,10.733724550259653,10.15562583375044,10.173500214263708,10.072741159305348,10.122002851009059,10.112971149391994,9.96391453030973,9.918005051661709,9.913486641697212,9.905163442104639,9.879319781771901,9.887983758993125,9.800128122215629,9.56503659649277,9.04093180069462,8.521798461667647,7.80574195538922,6.887871059767874,6.205299625782125,6.148475314412139,6.132384336568986
blues,14.331659071396698,14.331853145147887,12.965371423093131,13.085965150763624,13.517764522469873,12.704800070602635,12.339612049546595,13.053297480290311,13.257692918219721,13.027792208069501,12.307715611468444,11.116707382361703,10.987296527763753,10.895705413705432,10.793878467618326,10.661639609990566,10.684948453382573,10.399715358936701,10.50042038172845,10.14258130928591,10.282929997891364,10.111978409082079,10.028538373446368,9.494506662235732,9.258749286002807,8.732239335523131,8.45581313962367,8.113471471571788,7.974330846233877,7.942135504832627,7.922780787224742,7.912155781254349
blues,13.87161961143065,14.093448319203945,12.907235957437106,12.767703388684492,12.981514070343552,12.314031954615713,11.296383769037815,11.888511427306305,12.539163100974736,12.941802775450856,12.568597549492578,11.534822401751208,10.818393618937751,10.440422026598785,10.536210088770273,10.401527634637143,10.40095646076066,10.44823832206877,10.347886280180017,10.428326498097109,10.313575466502355,10.262196546761405,10.21454953050947,10.117595722095029,9.93523976753397,9.338630218949548,8.816298520469852,8.133607534495406,7.217941327969581,6.582655519292665,6.544454819779679,6.546906291363877
blues,14.274599239425555,14.017455559855403,12.187368466891378,12.011446033400635,11.818172482241454,11.536975064628708,11.427611108504298,11.41618162607231,11.552709709274966,11.589738530307175,11.595187256888389,12.706369661502686,10.85167593607481,10.303664939464463,9.813899827911479,9.55127166945679,9.697266739756211,9.542812129826252,9.488060326158372,9.354152750548373,9.29871216237231,9.338958511017063,9.899704952188475,9.641578497913551,9.046836166390982,8.414975740663643,7.973198882156737,7.401485942822776,7.133487605188993,7.112281615358835,7.102794406578464,7.098497658652517
blues,14.03367123564925,13.713889648212033,12.305575059621543,12.221702983547228,11.833658265049348,11.505826483540412,11.148381634136223,11.279218846740758,11.423235265114183,11.178361283554633,11.175195909928057,11.518631183358616,10.449500251702316,10.296752497308779,10.217593168488335,10.158903205212424,10.13245403453438,10.150594942654088,10.130183147173224,10.125154521329254,10.135323454554737,10.141240671015622,10.124498087186568,10.0478328166305,9.834455049921512,9.27351810536459,8.761171847006159,8.050143164417463,7.219943889197359,6.799287558344683,6.772704076641219,6.777302915735782
blues,14.366485583779511,13.91301343336636,13.494970497995094,13.186413578634575,13.455132991137104,13.64251707132303,12.625313272155099,12.830292371308119,13.712651764476531,13.364659703374718,13.512981684163112,12.733254515176633,11.467283440505769,10.978198908105275,11.13258547264112,11.12935601375075,11.175976807960698,11.03190250093112,10.789259238886938,10.452800781946808,10.53578682090037,10.165437109142815,10.161439070688104,10.011025157750879,9.93198039970192,9.374120192675624,8.687889451203327,7.94249458295997,7.018157895022055,6.326502980887228,6.283752921479986,6.282254968611417
blues,14.293238849796673,14.55042653363957,13.60602302024928,13.418126854241695,13.942413418266465,13.351802022519452,12.566018690890942,13.207881819463442,13.231607634483586,13.35885803198067,14.082042083959509,13.12305715146748,11.942752194774656,11.26467339794501,11.30451506684698,11.278438881350596,11.508152939829019,11.07474268220274,10.745107006290015,10.86836271536855,11.273182213749523,11.284840040880514,10.663115670813475,9.848319024482375,9.68423740260863,9.16690124077493,9.11916721102734,8.043680700646176,7.00013698197158,6.165966985114221,6.032567129693218,6.0247925755212535
blues,14.184647045218785,14.022336089055523,12.289996604730147,12.556163922451528,13.215916348606061,13.084758534657778,12.916179269231636,12.888278217490605,12.560468721098461,12.61646384861521,11.696449584146913,11.245699958228025,11.080614185363284,10.939874121788808,11.3203488852313,10.828656454385111,10.466132199143747,9.92901208988134,9.525320845722577,9.358825993450978,9.253862785937294,9.067948301089366,8.99352547892049,8.85838115404425,8.688554747725522,8.446901406832175,8.001421735575837,7.354045028120757,6.678849086369909,5.848404327423041,5.732467954930924,5.746774923101878
blues,14.049612411151577,14.469237984382502,12.62737205802854,12.844302739988498,12.923969025689846,13.484721453318254,13.193034238704211,13.224736300118158,13.451613768977099,13.485085703267982,12.937314310256694,12.376425408167457,12.075846467269526,11.322320233670236,11.126215186276697,10.858871943143736,10.488203254119128,10.054493123336016,9.530748976791553,9.177101943053616,8.92133854622182,8.694728785180606,8.60923428698676,8.519739142421187,8.368655586087598,7.969165294798751,7.4772619982224535,6.821795040159441,6.2296035771755385,5.749813146264579,5.720483570143674,5.718613330246075
blues,14.18917398799418,14.015148127614752,13.566308888887272,12.717378851685448,13.445423313070044,13.190268807410801,13.310359192001727,13.461313972165744,13.221837636582931,12.771764603502417,12.450595944456355,11.32906689824198,11.152177108061647,11.106768009840671,10.59729003977091,10.39156654412243,10.237546113477444,9.775451835502787,9.594611240138304,9.428982340926778,9.222399781863741,9.053502949057986,8.98348223803065,8.918765565411322,8.682018170712897,8.470054078155522,8.199187901353058,8.146494251035582,8.112233007610765,8.105414464135789,8.100220985142425,8.09870894833366
